row_id,pattern_name,question,citation_index,source_file,input,document_text,document_relevance_execution_details,document_relevance_score,phoenix_document_relevance_score,phoenix_document_relevance_label,phoenix_document_relevance_explanation
491,deterministic,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,1,pzu_pzu_dom.md,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,"a) dla mieszkania, domu jednorodzinnego, domu letniskowego, budynku wielomieszkaniowego, budynku niemieszkalnego, budynku w stadium budowy, wyposażenia posesji, nagrobka - wartość, która odpowiada kos","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 7.431653022766113}","{'name': 'document_relevance', 'score': 1.0, 'label': 'relevant', 'explanation': ""The document text includes a line referencing 'dla mieszkania, domu jednorodzinnego' and mentions 'wartość' that corresponds to cost, which hints at how the indemnity amount is determined (based on value/cost)."", 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",1.0,relevant,"The document text includes a line referencing 'dla mieszkania, domu jednorodzinnego' and mentions 'wartość' that corresponds to cost, which hints at how the indemnity amount is determined (based on value/cost)."
491,deterministic,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,2,pzu_pzu_dom.md,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,"4. Jeśli w mieszkaniu, pomieszczeniu gospodarczym lub miejscu postojowym nastąpi szkoda całkowita, wysokość odszkodowania PZU ustala według: 1) ceny 1 m2 powierzchni użytkowej mieszkania przyjmowanej","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 5.905358076095581}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': ""Assessment to determine if the document contains information answering 'how is the compensation amount determined for damage to a single-family house under PZU Dom?' The document mentions determining compensation for damages in an apartment but not in a single-family house; thus it does not answer the specific question."", 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,Assessment to determine if the document contains information answering 'how is the compensation amount determined for damage to a single-family house under PZU Dom?' The document mentions determining compensation for damages in an apartment but not in a single-family house; thus it does not answer the specific question.
491,deterministic,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,3,pzu_pzu_dom.md,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,"1. Wysokość odszkodowania PZU ustala w kwocie, która odpowiada wysokości poniesionej szkody i nie przekracza sumy ubezpieczenia oraz uwzględnia limity odpowiedzialności na","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 11.026430130004883}","{'name': 'document_relevance', 'score': 1.0, 'label': 'relevant', 'explanation': 'The document states that the compensation amount is determined by the amount of damage incurred and does not exceed the insured sum, also considering liability limits. This directly addresses how compensation is set for damage in a home under PZU Dom.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",1.0,relevant,"The document states that the compensation amount is determined by the amount of damage incurred and does not exceed the insured sum, also considering liability limits. This directly addresses how compensation is set for damage in a home under PZU Dom."
491,deterministic,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,4,pzu_pzu_dom.md,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,* ✓ Sumę ubezpieczenia ustala ubezpieczający i stanowi ona górną granicę odpowiedzialności; * ✓ Suma ubezpieczenia nie ulega pomniejszeniu po wypłacie odszkodowania.,"{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 9.487689971923828}","{'name': 'document_relevance', 'score': 1.0, 'label': 'relevant', 'explanation': 'Document states that the sum insured is set by the insured and constitutes the upper limit of liability, which determines the compensation amount; it also notes the sum insured does not decrease after payout.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",1.0,relevant,"Document states that the sum insured is set by the insured and constitutes the upper limit of liability, which determines the compensation amount; it also notes the sum insured does not decrease after payout."
492,blackboard,Czy w przy ubezpieczeniu domu lub mieszkania są limity na ubezpieczenie gotówki z PZU Dom?,1,pzu_pzu_dom.md,Czy w przy ubezpieczeniu domu lub mieszkania są limity na ubezpieczenie gotówki z PZU Dom?,"3. W przypadku wydłudzenia gotówki lub biżuterii ubezpieczony zobowiązany jest przedstawić potwierdzenie wypłaty gotówki z rachunku bankowego, o ile taka wypłata nastąpiła (na przykład wydruk z bankom","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 7.9221930503845215}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'Dokument zawiera wyłącznie informację o konieczności okazania potwierdzenia wypłaty gotówki w przypadku wydłudzenia/gotówki (kradzieży) i nie zawiera informacji o limitach ubezpieczenia gotówki ani o produkcie PZU Dom.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,Dokument zawiera wyłącznie informację o konieczności okazania potwierdzenia wypłaty gotówki w przypadku wydłudzenia/gotówki (kradzieży) i nie zawiera informacji o limitach ubezpieczenia gotówki ani o produkcie PZU Dom.
492,blackboard,Czy w przy ubezpieczeniu domu lub mieszkania są limity na ubezpieczenie gotówki z PZU Dom?,2,pzu_pzu_dom.md,Czy w przy ubezpieczeniu domu lub mieszkania są limity na ubezpieczenie gotówki z PZU Dom?,"c) niewygaszonego kominka.   3. PZU odpowiada za wyłudzenie gotówki lub biżuterii, jeśli dokonano go w Polsce od ubezpieczonego, który nie ukończył 13 lat albo jest w wieku powyżej 65 lat lub jest ube","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 7.711284875869751}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'Dokument zawiera fragment dotyczący odpowiedzialności PZU za wyłudzenie gotówki lub biżuterii i nie wspomina o limitach na ubezpieczenie gotówki w ubezpieczeniu domu/mieszkania.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,Dokument zawiera fragment dotyczący odpowiedzialności PZU za wyłudzenie gotówki lub biżuterii i nie wspomina o limitach na ubezpieczenie gotówki w ubezpieczeniu domu/mieszkania.
492,blackboard,Czy w przy ubezpieczeniu domu lub mieszkania są limity na ubezpieczenie gotówki z PZU Dom?,3,pzu_pzu_dom.md,Czy w przy ubezpieczeniu domu lub mieszkania są limity na ubezpieczenie gotówki z PZU Dom?,"1. W ubezpieczeniu ruchomości domowych w mieszkaniu lub domu jednorodzinnym, w zależności od wypadku ubezpieczeniowego i w granicach sumy ubezpieczenia albo limitu odpowiedzialności na ryzyka kradzież","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 9.016040325164795}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'The document mentions limits within home contents insurance (sum insured or theft liability limits) but does not mention cash coverage or PZU Dom specifically, so it cannot answer the exact question about cash limits.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,"The document mentions limits within home contents insurance (sum insured or theft liability limits) but does not mention cash coverage or PZU Dom specifically, so it cannot answer the exact question about cash limits."
492,blackboard,Czy w przy ubezpieczeniu domu lub mieszkania są limity na ubezpieczenie gotówki z PZU Dom?,4,pzu_pzu_dom.md,Czy w przy ubezpieczeniu domu lub mieszkania są limity na ubezpieczenie gotówki z PZU Dom?,"lub kosztów ustalono limit odpowiedzialności na ryzyka inne niż ryzyka kradzieżowe lub podlimit odpowiedzialności na ryzyka kradzieżowe, wówczas stanowi on górną granicę odpowiedzialności dla tych szk","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 10.19948124885559}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'The document text mentions limits of liability for risks and sublimits for theft risks, but it does not mention cash coverage or any limits on insuring cash under PZU Dom home insurance. It does not answer the specific question about cash limits.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,"The document text mentions limits of liability for risks and sublimits for theft risks, but it does not mention cash coverage or any limits on insuring cash under PZU Dom home insurance. It does not answer the specific question about cash limits."
493,router_specialist,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,1,pzu_pzu_dom.md,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,"2) domu jednorodzinnego: a) w wartości nowej - jeżeli na dzień zawarcia umowy ubezpieczenia wiek budynku: - o niepalnej konstrukcji nie przekracza 50 lat, - o niepalnej konstrukcji przekracza 50 lat,","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 8.885509014129639}","{'name': 'document_relevance', 'score': 1.0, 'label': 'relevant', 'explanation': ""Assessing whether the document text provides information about how the compensation amount is established for a single-family home under PZU Dom. The document mentions 'w wartości nowej' (replacement value) and age-based conditions, which relate to determining the insured amount/compensation."", 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",1.0,relevant,"Assessing whether the document text provides information about how the compensation amount is established for a single-family home under PZU Dom. The document mentions 'w wartości nowej' (replacement value) and age-based conditions, which relate to determining the insured amount/compensation."
493,router_specialist,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,2,pzu_pzu_dom.md,Jak ustala się wysokość odszkodowania dla szkody powstałej w domu jednorodzinnym z PZU Dom?,"4. Jeśli w mieszkaniu, pomieszczeniu gospodarczym lub miejscu postojowym nastąpi szkoda całkowita, wysokość odszkodowania PZU ustala według: 1) ceny 1 m2 powierzchni użytkowej mieszkania przyjmowanej","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 5.308582305908203}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'The document text discusses how PZU sets compensation for total damage in an apartment, using price per square meter; it does not mention single-family houses. Therefore it does not answer the specific question.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,"The document text discusses how PZU sets compensation for total damage in an apartment, using price per square meter; it does not mention single-family houses. Therefore it does not answer the specific question."
494,deterministic,Czy są jakieś limity na diagnozę przyczyny awarii instalacji w domu z PZU Dom?,1,pzu_pzu_dom.md,Czy są jakieś limity na diagnozę przyczyny awarii instalacji w domu z PZU Dom?,| 2. awaria instalacji | diagnoza przyczyny awarii instalacji | – do 300 zł na każdą diagnozę oraz<br>– do 2 diagnoz w okresie ubezpieczenia |  |  |,"{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 5.841510057449341}","{'name': 'document_relevance', 'score': 1.0, 'label': 'relevant', 'explanation': 'Document text mentions limits: up to 300 zł for each diagnosis and up to 2 diagnoses during the insurance period, which addresses limits on diagnosis.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",1.0,relevant,"Document text mentions limits: up to 300 zł for each diagnosis and up to 2 diagnoses during the insurance period, which addresses limits on diagnosis."
494,deterministic,Czy są jakieś limity na diagnozę przyczyny awarii instalacji w domu z PZU Dom?,2,pzu_pzu_dom.md,Czy są jakieś limity na diagnozę przyczyny awarii instalacji w domu z PZU Dom?,"6. W ubezpieczeniu domu jednorodzinnego, mieszkania, domu letniskowego, budynku niemieszkalnego, budynku wielomieszkaniowego, budynków w budowie PZU pokrywa koszty określone w § 8, § 16, § 23, § 30 do","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 5.102610111236572}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'Dokument zawiera jedynie fragment dotyczący pokrycia kosztów w ubezpieczeniu domu i odniesień do §8, §16, §23, §30; nie dostarcza informacji o limitach dotyczących diagnozy przyczyny awarii instalacji w domu.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,"Dokument zawiera jedynie fragment dotyczący pokrycia kosztów w ubezpieczeniu domu i odniesień do §8, §16, §23, §30; nie dostarcza informacji o limitach dotyczących diagnozy przyczyny awarii instalacji w domu."
